userid,perroid,megusta,rated_date
70,287,1,2023-03-03 09:27:18.67-05
70,288,1,2023-03-03 09:27:18.673-05
70,272,1,2023-03-03 09:27:18.676-05
70,359,1,2023-03-03 09:27:18.679-05
70,257,1,2023-03-03 09:27:18.682-05
70,141,1,2023-03-03 09:27:18.685-05
70,95,1,2023-03-03 09:27:18.687-05
70,335,1,2023-03-03 09:27:18.69-05
170,296,5,2023-03-03 09:27:29.701-05
70,183,1,2023-03-03 09:27:39.802-05
70,250,1,2023-03-03 09:27:39.816-05
70,33,1,2023-03-03 09:27:39.82-05
70,186,1,2023-03-03 09:27:39.824-05
70,396,1,2023-03-03 09:27:39.828-05
70,229,1,2023-03-03 09:27:39.832-05
70,434,1,2023-03-03 09:27:39.835-05
70,236,1,2023-03-03 09:27:39.839-05
70,171,1,2023-03-03 09:27:39.842-05
70,372,1,2023-03-03 09:27:39.846-05
70,343,1,2023-03-03 09:27:39.85-05
70,399,1,2023-03-03 09:27:39.853-05
70,353,1,2023-03-03 09:27:52.303-05
70,328,1,2023-03-03 09:27:52.307-05
70,349,1,2023-03-03 09:27:52.312-05
70,276,1,2023-03-03 09:27:52.316-05
70,469,1,2023-03-03 09:27:52.319-05
70,366,1,2023-03-03 09:27:52.326-05
70,125,1,2023-03-03 09:27:52.328-05
70,463,1,2023-03-03 09:27:52.33-05
70,230,1,2023-03-03 09:27:52.333-05
70,430,1,2023-03-03 09:27:52.335-05
70,389,1,2023-03-03 09:27:52.337-05
70,355,1,2023-03-03 09:28:32.53-05
70,188,1,2023-03-03 09:28:32.533-05
70,122,1,2023-03-03 09:28:32.535-05
70,49,1,2023-03-03 09:28:32.537-05
70,59,1,2023-03-03 09:28:32.539-05
70,225,1,2023-03-03 09:28:32.541-05
70,342,1,2023-03-03 09:28:32.543-05
70,326,1,2023-03-03 09:28:32.546-05
70,192,1,2023-03-03 09:28:32.548-05
70,443,1,2023-03-03 09:28:32.55-05
70,79,1,2023-03-03 09:28:32.552-05
70,274,1,2023-03-03 09:28:32.555-05
70,408,1,2023-03-03 09:28:36.553-05
70,161,1,2023-03-03 09:28:36.567-05
70,227,1,2023-03-03 09:28:36.571-05
70,119,1,2023-03-03 09:28:36.575-05
70,233,1,2023-03-03 09:28:36.579-05
70,178,1,2023-03-03 09:28:36.583-05
70,100,1,2023-03-03 09:28:36.587-05
70,139,1,2023-03-03 09:28:36.59-05
70,211,1,2023-03-03 09:28:36.594-05
70,232,1,2023-03-03 09:28:36.597-05
70,371,1,2023-03-03 09:28:36.6-05
70,322,1,2023-03-03 09:28:36.603-05
70,163,1,2023-03-03 09:28:41.56-05
70,62,1,2023-03-03 09:28:41.575-05
70,223,1,2023-03-03 09:28:41.579-05
70,221,1,2023-03-03 09:28:41.583-05
70,193,1,2023-03-03 09:28:41.587-05
70,307,1,2023-03-03 09:28:41.59-05
70,123,1,2023-03-03 09:28:41.594-05
70,357,1,2023-03-03 09:28:41.598-05
70,132,1,2023-03-03 09:28:41.601-05
70,280,1,2023-03-03 09:28:41.604-05
70,63,1,2023-03-03 09:28:41.607-05
70,157,1,2023-03-03 09:28:41.611-05
70,259,1,2023-03-03 09:28:49.489-05
70,191,1,2023-03-03 09:28:49.503-05
70,197,1,2023-03-03 09:28:49.507-05
70,277,1,2023-03-03 09:28:49.511-05
70,275,1,2023-03-03 09:28:49.515-05
70,167,1,2023-03-03 09:28:49.519-05
70,1,1,2023-03-03 09:28:49.523-05
70,348,1,2023-03-03 09:28:49.527-05
70,395,1,2023-03-03 09:28:49.531-05
70,184,1,2023-03-03 09:28:49.534-05
70,296,1,2023-03-03 09:28:49.538-05
70,411,1,2023-03-03 09:28:49.542-05
170,474,5,2023-03-03 09:29:38.118-05
170,46,5,2023-03-03 09:29:38.136-05
170,380,5,2023-03-03 09:29:38.141-05
170,444,5,2023-03-03 09:29:38.145-05
170,28,5,2023-03-03 09:29:38.148-05
170,151,5,2023-03-03 09:29:38.152-05
170,14,5,2023-03-03 09:29:38.156-05
170,12,5,2023-03-03 09:29:38.16-05
170,45,5,2023-03-03 09:29:38.163-05
170,193,5,2023-03-03 09:29:38.166-05
170,40,5,2023-03-03 09:29:38.17-05
170,480,5,2023-03-03 09:29:38.173-05
172,360,1,2023-03-03 09:35:23.364-05
172,219,1,2023-03-03 09:35:23.38-05
172,269,5,2023-03-03 09:35:23.384-05
172,159,1,2023-03-03 09:35:23.387-05
172,453,1,2023-03-03 09:35:23.392-05
172,341,1,2023-03-03 09:35:23.397-05
172,406,1,2023-03-03 09:35:23.401-05
172,287,1,2023-03-03 09:35:23.405-05
172,119,5,2023-03-03 09:35:23.409-05
172,476,5,2023-03-03 09:35:23.413-05
172,61,1,2023-03-03 09:35:23.416-05
172,422,5,2023-03-03 09:35:23.419-05
172,108,1,2023-03-03 09:36:22.723-05
172,66,1,2023-03-03 09:36:22.739-05
172,267,1,2023-03-03 09:36:22.744-05
172,244,1,2023-03-03 09:36:22.748-05
172,404,1,2023-03-03 09:36:22.752-05
172,288,1,2023-03-03 09:36:22.756-05
172,323,1,2023-03-03 09:36:22.76-05
172,45,1,2023-03-03 09:36:22.764-05
172,346,1,2023-03-03 09:36:22.766-05
172,334,1,2023-03-03 09:36:22.769-05
172,480,1,2023-03-03 09:36:22.771-05
172,277,1,2023-03-03 09:36:22.773-05
172,326,5,2023-03-03 09:36:38.163-05
172,345,1,2023-03-03 09:36:46.984-05
172,87,1,2023-03-03 09:36:46.999-05
172,130,1,2023-03-03 09:36:47.004-05
172,382,1,2023-03-03 09:36:47.008-05
172,333,1,2023-03-03 09:36:47.013-05
172,336,1,2023-03-03 09:36:47.016-05
172,261,1,2023-03-03 09:36:47.018-05
172,75,1,2023-03-03 09:36:47.021-05
172,153,1,2023-03-03 09:36:47.023-05
172,432,1,2023-03-03 09:36:47.025-05
172,449,1,2023-03-03 09:36:47.028-05
172,71,5,2023-03-03 09:37:22.526-05
172,144,1,2023-03-03 09:37:27.366-05
172,275,1,2023-03-03 09:37:27.371-05
172,64,1,2023-03-03 09:37:27.374-05
172,225,1,2023-03-03 09:37:27.378-05
172,201,1,2023-03-03 09:37:27.383-05
172,290,1,2023-03-03 09:37:27.385-05
172,373,1,2023-03-03 09:37:27.387-05
172,322,1,2023-03-03 09:37:27.39-05
172,19,1,2023-03-03 09:37:27.392-05
172,247,1,2023-03-03 09:37:27.394-05
172,463,1,2023-03-03 09:37:27.396-05
172,1,1,2023-03-03 09:37:48.578-05
172,440,1,2023-03-03 09:37:48.593-05
172,386,1,2023-03-03 09:37:48.598-05
172,424,1,2023-03-03 09:37:48.602-05
172,233,1,2023-03-03 09:37:48.606-05
172,410,1,2023-03-03 09:37:48.61-05
172,178,1,2023-03-03 09:37:48.614-05
172,110,1,2023-03-03 09:37:48.619-05
172,354,1,2023-03-03 09:37:48.623-05
172,165,1,2023-03-03 09:37:48.626-05
172,100,1,2023-03-03 09:37:48.63-05
172,327,1,2023-03-03 09:37:48.633-05
172,93,1,2023-03-03 09:37:55.157-05
172,174,1,2023-03-03 09:37:55.171-05
172,78,1,2023-03-03 09:37:55.175-05
172,482,1,2023-03-03 09:37:55.179-05
172,184,1,2023-03-03 09:37:55.182-05
172,353,1,2023-03-03 09:37:55.186-05
172,328,1,2023-03-03 09:37:55.19-05
172,364,1,2023-03-03 09:37:55.193-05
172,280,1,2023-03-03 09:37:55.197-05
172,415,1,2023-03-03 09:37:55.2-05
172,98,1,2023-03-03 09:37:55.204-05
172,183,1,2023-03-03 09:37:55.207-05
172,468,1,2023-03-03 09:38:03.351-05
172,458,1,2023-03-03 09:38:03.366-05
172,218,1,2023-03-03 09:38:03.37-05
172,374,1,2023-03-03 09:38:03.374-05
172,182,1,2023-03-03 09:38:03.378-05
172,232,1,2023-03-03 09:38:03.381-05
172,284,1,2023-03-03 09:38:03.384-05
172,88,1,2023-03-03 09:38:03.387-05
172,258,1,2023-03-03 09:38:03.391-05
172,162,1,2023-03-03 09:38:03.395-05
172,413,1,2023-03-03 09:38:03.399-05
172,388,1,2023-03-03 09:38:03.403-05
172,285,1,2023-03-03 09:38:08.594-05
172,23,1,2023-03-03 09:38:08.608-05
172,210,1,2023-03-03 09:38:08.613-05
172,251,1,2023-03-03 09:38:08.617-05
172,6,1,2023-03-03 09:38:08.62-05
172,250,1,2023-03-03 09:38:08.625-05
172,454,1,2023-03-03 09:38:08.629-05
172,68,1,2023-03-03 09:38:08.633-05
172,390,1,2023-03-03 09:38:08.637-05
172,63,1,2023-03-03 09:38:08.64-05
172,395,1,2023-03-03 09:38:08.643-05
172,90,1,2023-03-03 09:38:08.647-05
172,95,1,2023-03-03 09:38:14.254-05
172,402,1,2023-03-03 09:38:14.266-05
172,394,1,2023-03-03 09:38:14.271-05
172,211,1,2023-03-03 09:38:14.275-05
172,14,1,2023-03-03 09:38:14.278-05
172,420,1,2023-03-03 09:38:14.282-05
172,273,1,2023-03-03 09:38:14.286-05
172,259,1,2023-03-03 09:38:14.289-05
172,176,1,2023-03-03 09:38:14.293-05
172,230,1,2023-03-03 09:38:14.296-05
172,301,1,2023-03-03 09:38:14.299-05
172,226,1,2023-03-03 09:38:14.303-05
172,198,1,2023-03-03 09:38:20.054-05
172,73,1,2023-03-03 09:38:20.059-05
172,92,1,2023-03-03 09:38:20.063-05
172,122,1,2023-03-03 09:38:20.067-05
172,442,1,2023-03-03 09:38:20.071-05
172,114,1,2023-03-03 09:38:20.075-05
172,365,1,2023-03-03 09:38:20.078-05
172,319,1,2023-03-03 09:38:20.081-05
172,411,1,2023-03-03 09:38:20.084-05
172,216,1,2023-03-03 09:38:20.088-05
172,276,1,2023-03-03 09:38:20.092-05
172,246,1,2023-03-03 09:38:20.096-05
172,70,1,2023-03-03 09:38:26.084-05
172,293,1,2023-03-03 09:38:26.099-05
172,197,1,2023-03-03 09:38:26.103-05
172,254,1,2023-03-03 09:38:26.107-05
172,65,1,2023-03-03 09:38:26.111-05
172,107,1,2023-03-03 09:38:26.114-05
172,433,1,2023-03-03 09:38:26.118-05
172,209,1,2023-03-03 09:38:26.121-05
172,443,1,2023-03-03 09:38:26.125-05
172,282,1,2023-03-03 09:38:26.134-05
172,297,1,2023-03-03 09:38:26.138-05
172,141,1,2023-03-03 09:38:26.142-05
172,460,5,2023-03-03 09:38:34.934-05
172,417,5,2023-03-03 09:38:36.545-05
172,361,5,2023-03-03 09:38:38.058-05
249,418,5,2023-03-05 11:26:23.493-05
249,360,5,2023-03-05 11:26:23.512-05
249,101,5,2023-03-05 11:26:23.517-05
249,463,5,2023-03-05 11:26:23.521-05
249,32,5,2023-03-05 11:26:23.526-05
249,330,5,2023-03-05 11:26:23.531-05
249,312,5,2023-03-05 11:26:23.535-05
249,151,5,2023-03-05 11:26:23.539-05
249,303,5,2023-03-05 11:26:23.543-05
249,321,5,2023-03-05 11:26:23.547-05
249,58,5,2023-03-05 11:26:23.551-05
249,320,5,2023-03-05 11:26:23.554-05
249,361,5,2023-03-05 11:26:38.247-05
249,437,5,2023-03-05 11:26:40.199-05
249,220,5,2023-03-05 11:26:40.903-05
249,15,5,2023-03-05 11:26:41.95-05
249,436,5,2023-03-05 11:26:43.734-05
249,39,5,2023-03-05 11:26:44.56-05
249,318,5,2023-03-05 11:26:45.303-05
249,93,5,2023-03-05 11:26:47.183-05
249,168,5,2023-03-05 11:26:49.544-05
249,61,5,2023-03-05 11:26:51.594-05
249,20,5,2023-03-05 11:26:52.519-05
253,269,5,2023-03-06 23:47:06.828-05
253,132,5,2023-03-06 23:47:06.839-05
253,455,5,2023-03-06 23:47:06.844-05
253,360,5,2023-03-06 23:47:06.849-05
253,420,5,2023-03-06 23:47:06.854-05
253,245,5,2023-03-06 23:47:06.859-05
253,412,5,2023-03-06 23:47:06.863-05
253,44,5,2023-03-06 23:47:06.867-05
253,204,5,2023-03-06 23:47:06.871-05
253,20,5,2023-03-06 23:47:06.875-05
253,71,5,2023-03-06 23:47:06.879-05
253,451,5,2023-03-06 23:47:06.882-05
172,124,1,2023-03-03 09:38:39.755-05
172,299,1,2023-03-03 09:38:39.769-05
172,409,1,2023-03-03 09:38:39.771-05
172,357,1,2023-03-03 09:38:39.774-05
172,33,1,2023-03-03 09:38:39.776-05
172,359,1,2023-03-03 09:38:39.779-05
172,163,1,2023-03-03 09:38:39.781-05
172,431,1,2023-03-03 09:38:39.783-05
172,21,1,2023-03-03 09:38:39.785-05
181,425,1,2023-03-03 10:13:00.016-05
181,195,1,2023-03-03 10:13:00.033-05
181,321,1,2023-03-03 10:13:00.037-05
181,214,1,2023-03-03 10:13:00.041-05
181,66,1,2023-03-03 10:13:00.045-05
181,166,1,2023-03-03 10:13:00.049-05
181,271,1,2023-03-03 10:13:00.052-05
181,257,1,2023-03-03 10:13:00.055-05
181,367,1,2023-03-03 10:13:00.058-05
181,52,1,2023-03-03 10:13:00.061-05
181,428,1,2023-03-03 10:13:00.064-05
181,76,1,2023-03-03 10:13:00.067-05
181,332,1,2023-03-03 10:13:32.839-05
181,420,1,2023-03-03 10:13:32.847-05
181,431,1,2023-03-03 10:13:32.851-05
181,219,1,2023-03-03 10:13:32.856-05
181,53,1,2023-03-03 10:13:32.861-05
181,249,1,2023-03-03 10:13:32.866-05
181,243,1,2023-03-03 10:13:32.87-05
181,346,1,2023-03-03 10:13:32.874-05
181,36,1,2023-03-03 10:13:32.879-05
181,105,1,2023-03-03 10:13:32.883-05
181,423,1,2023-03-03 10:13:32.887-05
181,100,1,2023-03-03 10:13:32.89-05
166,296,1,2023-03-03 10:22:18.775-05
166,100,1,2023-03-03 10:22:18.79-05
166,285,1,2023-03-03 10:22:18.795-05
166,10,1,2023-03-03 10:22:18.799-05
166,159,1,2023-03-03 10:22:18.803-05
166,327,1,2023-03-03 10:22:18.808-05
166,54,1,2023-03-03 10:22:18.812-05
166,271,1,2023-03-03 10:22:18.817-05
166,116,1,2023-03-03 10:22:18.821-05
166,32,1,2023-03-03 10:22:18.825-05
166,47,1,2023-03-03 10:22:18.827-05
166,180,1,2023-03-03 10:22:18.83-05
166,174,1,2023-03-03 10:23:19.151-05
166,43,1,2023-03-03 10:23:19.167-05
166,108,1,2023-03-03 10:23:19.172-05
166,3,1,2023-03-03 10:23:19.176-05
166,272,1,2023-03-03 10:23:19.18-05
166,125,1,2023-03-03 10:23:19.184-05
166,91,1,2023-03-03 10:23:19.188-05
166,256,1,2023-03-03 10:23:19.192-05
166,291,1,2023-03-03 10:23:19.195-05
166,279,1,2023-03-03 10:23:19.199-05
166,350,1,2023-03-03 10:23:19.204-05
166,89,1,2023-03-03 10:23:19.207-05
196,208,5,2023-03-03 11:07:06.141-05
196,325,1,2023-03-03 11:07:06.159-05
196,52,1,2023-03-03 11:07:06.163-05
196,272,5,2023-03-03 11:07:06.168-05
196,181,5,2023-03-03 11:07:06.172-05
196,58,1,2023-03-03 11:07:06.175-05
196,262,5,2023-03-03 11:07:06.179-05
196,393,1,2023-03-03 11:07:06.183-05
196,300,5,2023-03-03 11:07:06.186-05
196,64,1,2023-03-03 11:07:06.19-05
196,391,1,2023-03-03 11:07:06.193-05
196,482,1,2023-03-03 11:07:06.197-05
196,253,5,2023-03-03 11:07:34.655-05
196,230,5,2023-03-03 11:07:36.493-05
196,202,5,2023-03-03 11:07:42.325-05
196,264,1,2023-03-03 11:07:43.647-05
204,2,1,2023-03-03 13:43:22.627-05
204,112,5,2023-03-03 13:43:22.641-05
204,45,5,2023-03-03 13:43:22.645-05
204,46,5,2023-03-03 13:43:22.65-05
204,465,5,2023-03-03 13:43:22.653-05
204,103,5,2023-03-03 13:43:22.657-05
204,290,5,2023-03-03 13:43:22.662-05
204,446,5,2023-03-03 13:43:22.666-05
204,13,5,2023-03-03 13:43:22.67-05
204,99,5,2023-03-03 13:43:22.673-05
204,447,5,2023-03-03 13:43:22.677-05
204,27,5,2023-03-03 13:43:22.681-05
205,329,1,2023-03-03 13:46:04.038-05
205,281,5,2023-03-03 13:46:04.055-05
205,455,1,2023-03-03 13:46:04.06-05
205,279,5,2023-03-03 13:46:04.065-05
205,439,1,2023-03-03 13:46:04.069-05
205,473,1,2023-03-03 13:46:04.073-05
205,240,1,2023-03-03 13:46:04.076-05
205,71,1,2023-03-03 13:46:04.08-05
205,16,1,2023-03-03 13:46:04.084-05
205,39,1,2023-03-03 13:46:04.087-05
205,445,1,2023-03-03 13:46:04.09-05
205,400,5,2023-03-03 13:46:04.093-05
205,194,5,2023-03-03 13:46:47.649-05
205,22,1,2023-03-03 13:47:15.243-05
205,405,1,2023-03-03 13:47:15.259-05
205,151,1,2023-03-03 13:47:15.263-05
205,40,1,2023-03-03 13:47:15.267-05
205,37,1,2023-03-03 13:47:15.272-05
205,304,1,2023-03-03 13:47:15.277-05
205,7,1,2023-03-03 13:47:15.281-05
205,32,1,2023-03-03 13:47:15.285-05
205,447,1,2023-03-03 13:47:15.288-05
205,347,1,2023-03-03 13:47:15.291-05
205,351,1,2023-03-03 13:47:15.295-05
206,281,5,2023-03-03 13:48:43.923-05
206,308,5,2023-03-03 13:48:43.932-05
206,443,5,2023-03-03 13:48:43.934-05
206,419,5,2023-03-03 13:48:43.938-05
206,240,5,2023-03-03 13:48:43.941-05
206,151,5,2023-03-03 13:48:43.944-05
206,401,1,2023-03-03 13:48:43.948-05
206,446,1,2023-03-03 13:48:43.952-05
206,173,1,2023-03-03 13:48:43.955-05
206,2,5,2023-03-03 13:48:43.958-05
206,16,5,2023-03-03 13:48:43.961-05
206,405,1,2023-03-03 13:48:43.965-05
209,103,5,2023-03-03 14:01:05.052-05
209,263,5,2023-03-03 14:01:05.062-05
209,292,5,2023-03-03 14:01:05.066-05
209,473,5,2023-03-03 14:01:05.071-05
209,150,5,2023-03-03 14:01:05.076-05
209,22,5,2023-03-03 14:01:05.08-05
209,293,5,2023-03-03 14:01:05.084-05
209,443,5,2023-03-03 14:01:05.088-05
209,18,5,2023-03-03 14:01:05.092-05
209,20,5,2023-03-03 14:01:05.097-05
209,477,5,2023-03-03 14:01:05.101-05
209,112,5,2023-03-03 14:01:05.104-05
210,293,5,2023-03-03 14:05:50.187-05
210,294,5,2023-03-03 14:05:50.202-05
210,473,5,2023-03-03 14:05:50.207-05
210,361,5,2023-03-03 14:05:50.212-05
210,150,5,2023-03-03 14:05:50.216-05
210,281,5,2023-03-03 14:05:50.221-05
210,12,5,2023-03-03 14:05:50.225-05
210,441,5,2023-03-03 14:05:50.229-05
210,298,5,2023-03-03 14:05:50.233-05
210,347,5,2023-03-03 14:05:50.237-05
210,256,5,2023-03-03 14:05:50.241-05
213,93,5,2023-03-03 14:22:45.287-05
210,93,5,2023-03-03 14:05:50.249-05
213,32,1,2023-03-03 14:22:45.297-05
213,286,5,2023-03-03 14:22:45.301-05
213,71,1,2023-03-03 14:22:45.306-05
213,18,1,2023-03-03 14:22:45.311-05
213,198,5,2023-03-03 14:22:45.315-05
213,283,1,2023-03-03 14:22:45.319-05
213,361,5,2023-03-03 14:22:45.323-05
213,107,1,2023-03-03 14:22:45.326-05
213,293,5,2023-03-03 14:22:45.331-05
213,360,5,2023-03-03 14:22:45.335-05
213,460,1,2023-03-03 14:22:45.339-05
214,88,1,2023-03-03 14:26:39.649-05
214,355,1,2023-03-03 14:26:39.666-05
214,213,1,2023-03-03 14:26:39.67-05
214,188,1,2023-03-03 14:26:39.674-05
214,415,1,2023-03-03 14:26:39.677-05
214,249,1,2023-03-03 14:26:39.68-05
214,267,1,2023-03-03 14:26:39.684-05
214,238,1,2023-03-03 14:26:39.688-05
214,278,5,2023-03-03 14:26:39.692-05
214,226,5,2023-03-03 14:26:39.695-05
214,195,1,2023-03-03 14:26:39.699-05
214,353,5,2023-03-03 14:26:39.703-05
215,101,5,2023-03-03 14:30:39.857-05
215,267,5,2023-03-03 14:30:39.873-05
215,303,5,2023-03-03 14:30:39.877-05
215,416,5,2023-03-03 14:30:39.881-05
215,134,5,2023-03-03 14:30:39.886-05
215,45,5,2023-03-03 14:30:39.891-05
215,286,5,2023-03-03 14:30:39.895-05
215,32,5,2023-03-03 14:30:39.898-05
215,294,5,2023-03-03 14:30:39.901-05
215,57,5,2023-03-03 14:30:39.905-05
215,166,5,2023-03-03 14:30:39.909-05
215,20,5,2023-03-03 14:30:39.913-05
215,27,5,2023-03-03 14:30:44.849-05
215,347,5,2023-03-03 14:30:47.85-05
216,16,5,2023-03-03 14:35:44.556-05
216,5,5,2023-03-03 14:35:44.573-05
216,456,5,2023-03-03 14:35:44.577-05
216,96,5,2023-03-03 14:35:44.581-05
216,43,5,2023-03-03 14:35:44.585-05
216,443,5,2023-03-03 14:35:44.588-05
216,305,5,2023-03-03 14:35:44.592-05
216,248,5,2023-03-03 14:35:44.595-05
216,150,5,2023-03-03 14:35:44.599-05
216,194,5,2023-03-03 14:35:44.602-05
216,263,5,2023-03-03 14:35:44.606-05
216,351,5,2023-03-03 14:35:44.608-05
216,222,5,2023-03-03 14:36:27.94-05
217,192,1,2023-03-03 14:44:56.579-05
217,53,1,2023-03-03 14:44:56.593-05
217,218,1,2023-03-03 14:44:56.597-05
217,347,1,2023-03-03 14:44:56.601-05
217,241,1,2023-03-03 14:44:56.604-05
217,170,1,2023-03-03 14:44:56.608-05
217,353,1,2023-03-03 14:44:56.612-05
217,6,5,2023-03-03 14:44:56.615-05
217,68,1,2023-03-03 14:44:56.618-05
217,171,1,2023-03-03 14:44:56.622-05
217,478,1,2023-03-03 14:44:56.625-05
217,463,1,2023-03-03 14:44:56.629-05
218,439,5,2023-03-03 14:46:28.92-05
218,38,5,2023-03-03 14:46:28.936-05
218,44,1,2023-03-03 14:46:28.94-05
218,220,5,2023-03-03 14:46:28.944-05
218,365,5,2023-03-03 14:46:28.948-05
218,330,1,2023-03-03 14:46:28.952-05
218,94,1,2023-03-03 14:46:28.957-05
218,150,5,2023-03-03 14:46:28.96-05
218,45,1,2023-03-03 14:46:28.964-05
218,436,5,2023-03-03 14:46:28.968-05
218,263,1,2023-03-03 14:46:28.971-05
218,443,5,2023-03-03 14:46:28.974-05
221,96,1,2023-03-03 15:18:21.17-05
221,444,1,2023-03-03 15:18:21.189-05
221,14,1,2023-03-03 15:18:21.195-05
221,416,1,2023-03-03 15:18:21.2-05
221,379,1,2023-03-03 15:18:21.205-05
221,239,1,2023-03-03 15:18:21.21-05
221,466,1,2023-03-03 15:18:21.214-05
221,150,1,2023-03-03 15:18:21.218-05
221,45,1,2023-03-03 15:18:21.222-05
221,127,1,2023-03-03 15:18:21.226-05
221,26,1,2023-03-03 15:18:21.23-05
221,54,1,2023-03-03 15:18:21.233-05
222,134,5,2023-03-03 15:24:06.736-05
222,478,5,2023-03-03 15:24:06.753-05
222,249,5,2023-03-03 15:24:06.758-05
222,267,5,2023-03-03 15:24:06.762-05
222,360,5,2023-03-03 15:24:06.766-05
222,480,5,2023-03-03 15:24:06.77-05
222,361,5,2023-03-03 15:24:06.774-05
222,93,5,2023-03-03 15:24:06.778-05
222,477,5,2023-03-03 15:24:06.781-05
222,286,5,2023-03-03 15:24:06.785-05
222,293,5,2023-03-03 15:24:06.788-05
222,303,5,2023-03-03 15:24:06.791-05
227,278,5,2023-03-03 15:43:00.889-05
227,282,5,2023-03-03 15:43:00.908-05
227,134,5,2023-03-03 15:43:00.913-05
227,208,5,2023-03-03 15:43:00.918-05
227,241,5,2023-03-03 15:43:00.922-05
227,480,5,2023-03-03 15:43:00.926-05
227,436,5,2023-03-03 15:43:00.93-05
227,256,5,2023-03-03 15:43:00.935-05
227,453,5,2023-03-03 15:43:00.939-05
227,32,5,2023-03-03 15:43:00.943-05
227,58,5,2023-03-03 15:43:00.947-05
227,195,5,2023-03-03 15:43:00.951-05
228,101,5,2023-03-03 15:47:50.558-05
228,28,5,2023-03-03 15:47:50.577-05
228,40,5,2023-03-03 15:47:50.581-05
228,96,5,2023-03-03 15:47:50.585-05
228,53,5,2023-03-03 15:47:50.589-05
228,283,5,2023-03-03 15:47:50.593-05
228,22,5,2023-03-03 15:47:50.597-05
228,360,5,2023-03-03 15:47:50.601-05
228,196,5,2023-03-03 15:47:50.606-05
228,473,5,2023-03-03 15:47:50.61-05
228,151,5,2023-03-03 15:47:50.614-05
228,278,5,2023-03-03 15:47:50.618-05
230,290,5,2023-03-03 15:52:45.014-05
230,196,5,2023-03-03 15:52:45.033-05
230,292,5,2023-03-03 15:52:45.038-05
230,150,5,2023-03-03 15:52:45.042-05
230,406,5,2023-03-03 15:52:45.046-05
230,134,5,2023-03-03 15:52:45.051-05
230,208,5,2023-03-03 15:52:45.055-05
230,436,5,2023-03-03 15:52:45.058-05
230,32,5,2023-03-03 15:52:45.062-05
230,28,5,2023-03-03 15:52:45.067-05
230,96,5,2023-03-03 15:52:45.071-05
230,445,5,2023-03-03 15:52:45.075-05
229,249,5,2023-03-03 15:58:18.619-05
229,96,5,2023-03-03 15:58:18.636-05
229,58,5,2023-03-03 15:58:18.641-05
229,444,5,2023-03-03 15:58:18.644-05
229,446,5,2023-03-03 15:58:18.648-05
229,294,5,2023-03-03 15:58:18.652-05
229,419,5,2023-03-03 15:58:18.656-05
229,478,5,2023-03-03 15:58:18.659-05
229,53,5,2023-03-03 15:58:18.662-05
229,166,5,2023-03-03 15:58:18.665-05
229,134,5,2023-03-03 15:58:18.667-05
229,44,5,2023-03-03 15:58:18.669-05
229,480,5,2023-03-03 15:58:55.761-05
232,453,5,2023-03-03 16:03:27.982-05
232,167,5,2023-03-03 16:03:28.001-05
232,192,5,2023-03-03 16:03:28.006-05
232,72,5,2023-03-03 16:03:28.01-05
232,238,5,2023-03-03 16:03:28.014-05
232,268,5,2023-03-03 16:03:28.018-05
232,176,5,2023-03-03 16:03:28.022-05
232,422,5,2023-03-03 16:03:28.026-05
232,48,5,2023-03-03 16:03:28.03-05
232,40,5,2023-03-03 16:03:28.033-05
232,396,5,2023-03-03 16:03:28.037-05
232,170,5,2023-03-03 16:03:28.04-05
234,156,5,2023-03-03 16:07:05.343-05
234,26,5,2023-03-03 16:07:05.363-05
234,465,5,2023-03-03 16:07:05.368-05
234,213,5,2023-03-03 16:07:05.372-05
234,44,5,2023-03-03 16:07:05.376-05
234,99,5,2023-03-03 16:07:05.38-05
234,135,5,2023-03-03 16:07:05.384-05
234,382,5,2023-03-03 16:07:05.387-05
234,82,5,2023-03-03 16:07:05.392-05
234,428,5,2023-03-03 16:07:05.398-05
234,166,5,2023-03-03 16:07:05.401-05
234,64,5,2023-03-03 16:07:05.405-05
233,129,5,2023-03-03 16:08:19.178-05
233,478,5,2023-03-03 16:08:19.195-05
233,195,5,2023-03-03 16:08:19.199-05
233,57,1,2023-03-03 16:08:19.203-05
233,71,5,2023-03-03 16:08:19.207-05
233,360,5,2023-03-03 16:08:19.212-05
233,55,5,2023-03-03 16:08:19.215-05
233,452,5,2023-03-03 16:08:19.219-05
233,58,5,2023-03-03 16:08:19.222-05
233,294,5,2023-03-03 16:08:19.225-05
233,134,5,2023-03-03 16:08:19.228-05
233,438,5,2023-03-03 16:08:19.231-05
235,441,1,2023-03-03 16:14:39.087-05
235,405,1,2023-03-03 16:14:39.103-05
235,290,1,2023-03-03 16:14:39.107-05
235,278,1,2023-03-03 16:14:39.112-05
235,380,1,2023-03-03 16:14:39.116-05
235,239,5,2023-03-03 16:14:39.12-05
235,102,5,2023-03-03 16:14:39.124-05
235,267,5,2023-03-03 16:14:39.127-05
235,5,5,2023-03-03 16:14:39.131-05
235,467,5,2023-03-03 16:14:39.135-05
235,127,5,2023-03-03 16:14:39.138-05
235,40,5,2023-03-03 16:14:39.142-05
237,263,5,2023-03-03 16:18:33.64-05
237,416,5,2023-03-03 16:18:33.66-05
237,427,5,2023-03-03 16:18:33.665-05
237,96,5,2023-03-03 16:18:33.669-05
237,455,5,2023-03-03 16:18:33.673-05
